#,Split,MedInc (std),House Value ($100k)
9341,train,0.353480,2.193000
9342,train,0.179016,0.884000
9343,train,-0.128277,0.800000
9344,train,0.112021,1.792000
9345,train,1.171063,2.611000
9346,train,1.445228,5.000010
9347,train,0.703043,3.536000
9348,train,-0.828352,0.550000
9349,train,1.140577,2.479000
9350,train,-0.206316,1.558000
9351,train,-0.156597,1.495000
9352,train,-0.276852,5.000010
9353,train,-0.845313,1.518000
9354,train,-0.326412,0.889000
9355,train,-1.548030,0.675000
9356,train,-0.075441,1.782000
9357,train,1.122084,1.532000
9358,train,-0.463785,0.694000
9359,train,0.147579,2.844000
9360,train,0.775903,1.608000
9361,train,-0.441118,2.078000
9362,train,0.257002,1.798000
9363,train,-0.965990,0.679000
9364,train,-0.246312,2.346000
9365,train,0.721747,3.580000
9366,train,2.009832,4.165000
9367,train,0.179915,1.805000
9368,train,0.400082,1.739000
9369,train,-1.050210,0.578000
9370,train,-0.557569,0.702000
9371,train,0.828105,3.365000
9372,train,-0.912731,2.000000
9373,train,0.496402,1.567000
9374,train,-0.159239,1.504000
9375,train,1.089590,3.846000
9376,train,-1.144364,3.500000
9377,train,-0.866975,1.283000
9378,train,-1.139609,1.750000
9379,train,-0.613363,1.538000
9380,train,1.228812,2.932000
9381,train,-1.547290,0.889000
9382,train,-0.110260,1.838000
9383,train,0.137593,1.881000
9384,train,-0.732508,0.746000
9385,train,-0.422045,0.696000
9386,train,-0.270511,1.297000
9387,train,-0.866183,1.775000
9388,train,-0.495856,1.708000
9389,train,-1.369920,0.540000
9390,train,-0.487402,0.828000
9391,train,0.318820,5.000010
9392,train,0.703782,2.941000
9393,train,1.102323,5.000010
9394,train,-0.769071,1.270000
9395,train,-1.049946,1.139000
9396,train,-0.329476,2.680000
9397,train,-0.996318,0.983000
9398,train,-1.336369,0.588000
9399,train,0.001699,1.629000
9400,train,1.307961,3.505000
9401,train,0.742458,1.876000
9402,train,1.147128,2.151000
9403,train,-0.736946,2.518000
9404,train,-1.147745,1.152000
9405,train,0.441082,3.568000
9406,train,-0.678246,1.125000
9407,train,-0.032855,3.238000
9408,train,-0.719933,1.337000
9409,train,-1.189116,1.563000
9410,train,2.060925,3.623000
9411,train,1.565113,5.000010
9412,train,-0.878969,1.625000
9413,train,-0.812026,0.987000
9414,train,-0.689024,1.250000
9415,train,-0.670584,1.357000
9416,train,-0.319067,1.426000
9417,train,-0.181536,1.214000
9418,train,-0.369156,2.594000
9419,train,-1.010689,2.215000
9420,train,0.508607,4.932000
9421,train,0.808979,3.356000
9422,train,-0.493690,1.826000
9423,train,-0.737633,2.953000
9424,train,0.537666,1.813000
9425,train,0.326112,1.806000
9426,train,-1.052905,1.143000
9427,train,-0.829990,4.500000
9428,train,-0.079827,3.089000
9429,train,-0.360861,1.128000
9430,train,5.881857,5.000010
9431,train,-0.876063,2.583000
9432,train,1.194099,4.176000
9433,train,-1.001284,1.141000
9434,train,-0.967998,1.073000
9435,train,0.307619,0.962000
9436,train,-0.675234,1.760000
9437,train,-0.888797,1.205000
9438,train,0.779919,2.271000
9439,train,-0.696263,1.129000
9440,train,1.407609,3.458000
9441,train,-0.232047,0.714000
9442,train,0.135902,1.398000
9443,train,-0.497019,1.232000
9444,train,1.133814,3.759000
9445,train,-0.622134,0.628000
9446,train,-0.458501,0.834000
9447,train,0.135902,3.276000
9448,train,-1.204280,1.542000
9449,train,0.369278,2.715000
9450,train,-0.548322,1.105000
9451,train,3.753681,5.000010
9452,train,0.165279,2.090000
9453,train,0.371762,0.686000
9454,train,-0.426800,2.438000
9455,train,-0.306598,2.344000
9456,train,0.135902,2.709000
9457,train,1.284554,2.858000
9458,train,0.503851,3.625000
9459,train,1.172701,2.773000
9460,train,-0.613046,3.238000
9461,train,-0.699591,0.945000
9462,train,-0.562641,1.809000
9463,train,0.814368,2.224000
9464,train,1.575257,3.322000
9465,train,-0.863858,2.667000
9466,train,2.219379,4.515000
9467,train,-0.737686,1.025000
9468,train,0.529160,2.777000
9469,train,-0.670479,1.356000
9470,train,-1.099136,0.550000
9471,train,-0.809754,0.843000
9472,train,-1.463862,1.045000
9473,train,-0.648869,1.644000
9474,train,-0.471710,2.445000
9475,train,0.521182,1.705000
9476,train,0.911058,3.591000
9477,train,-0.763945,1.375000
9478,train,-0.267183,3.772000
9479,train,0.827841,4.286000
9480,train,-0.219102,1.331000
9481,train,0.305717,2.154000
9482,train,-0.934024,1.716000
9483,train,0.284530,5.000010
9484,train,-0.398163,1.500000
9485,train,-0.981576,0.943000
9486,train,0.251507,2.527000
9487,train,-0.279229,1.469000
9488,train,-1.338324,2.250000
9489,train,0.663099,2.376000
9490,train,-0.200345,1.739000
9491,train,-0.162885,1.610000
9492,train,-0.132662,2.800000
9493,train,-0.587315,1.601000
9494,train,-0.698323,0.939000
9495,train,-0.447511,1.292000
9496,train,-0.400382,1.857000
9497,train,-1.189961,1.563000
9498,train,-0.650613,1.488000
9499,train,-0.847003,2.167000
9500,train,-0.436469,1.207000
9501,train,0.841737,5.000010
9502,train,-0.432559,1.920000
9503,train,0.599537,2.349000
9504,train,-1.158577,1.125000
9505,train,-0.339621,1.475000
9506,train,0.045342,1.910000
9507,train,-0.753642,0.719000
9508,train,0.908416,5.000010
9509,train,-0.821748,1.485000
9510,train,-0.842882,1.406000
9511,train,-0.439903,1.354000
9512,train,1.909444,5.000010
9513,train,-0.007177,2.000000
9514,train,0.267992,3.352000
9515,train,-1.118950,0.879000
9516,train,-0.520055,1.938000
9517,train,0.608097,1.406000
9518,train,-0.062232,2.231000
9519,train,0.061615,2.153000
9520,train,-0.884623,1.833000
9521,train,0.281201,0.793000
9522,train,0.245959,1.708000
9523,train,0.142507,2.871000
9524,train,-0.436469,1.137000
9525,train,0.230267,2.821000
9526,train,0.182504,2.122000
9527,train,0.658925,3.142000
9528,train,-0.087858,2.879000
9529,train,0.183930,2.113000
9530,train,0.050044,2.882000
9531,train,-1.036367,1.750000
9532,train,-0.654100,1.452000
9533,train,-0.385852,1.012000
9534,train,-0.524546,0.615000
9535,train,-0.671483,1.502000
9536,train,0.840416,2.465000
9537,train,-0.186079,1.993000
9538,train,-0.824284,0.555000
9539,train,-0.253392,1.908000
9540,train,1.354298,4.925000
9541,train,-0.626150,1.104000
9542,train,-1.779451,5.000010
9543,train,0.343495,0.996000
9544,train,0.119418,2.469000
9545,train,-1.037371,1.543000
9546,train,-0.608608,1.393000
9547,train,-0.708890,3.750000
9548,train,0.624476,5.000010
9549,train,-0.646227,1.375000
9550,train,-0.178207,0.736000
9551,train,-1.005511,1.862000
9552,train,-0.225918,1.924000
9553,train,-0.864228,2.375000
9554,train,0.218485,3.844000
9555,train,0.262761,1.456000
9556,train,0.662148,2.876000
9557,train,-0.648552,2.161000
9558,train,-1.325697,0.675000
9559,train,-1.355602,1.000000
9560,train,-0.676978,1.338000
9561,train,1.230133,3.406000
9562,train,-0.188299,1.512000
9563,train,0.334037,2.021000
9564,train,-1.131525,1.156000
9565,train,-1.556431,0.675000
9566,train,-0.861375,1.029000
9567,train,-0.575903,0.797000
9568,train,-0.632595,0.919000
9569,train,-0.315422,1.552000
9570,train,-1.037899,1.239000
9571,train,-0.194322,1.133000
9572,train,-0.785872,1.580000
9573,train,-0.210120,2.049000
9574,train,-0.119559,1.242000
9575,train,-1.637640,0.818000
9576,train,0.497194,3.212000
9577,train,0.798676,2.062000
9578,train,-0.251068,1.034000
9579,train,-0.697267,1.508000
9580,train,-0.000097,1.840000
9581,train,-0.381731,0.745000
9582,train,-1.106956,0.490000
9583,train,2.553936,3.909000
9584,train,1.458913,3.524000
9585,train,-0.993465,1.149000
9586,train,0.927542,3.220000
9587,train,-1.428832,1.087000
9588,train,2.297365,3.762000
9589,train,-0.926574,1.109000
9590,train,-1.334679,0.608000
9591,train,-0.058587,1.271000
9592,train,-0.062232,1.214000
9593,train,-0.590591,0.722000
9594,train,-0.496226,1.518000
9595,train,-0.095255,1.375000
9596,train,0.617713,1.639000
9597,train,0.422854,3.207000
9598,train,0.385393,1.239000
9599,train,0.630975,1.589000
9600,train,-0.082310,1.390000
9601,train,-0.604645,1.102000
9602,train,0.608519,2.002000
9603,train,0.081851,1.077000
9604,train,0.598216,1.752000
9605,train,-0.245678,1.837000
9606,train,0.019029,2.027000
9607,train,-0.463996,2.360000
9608,train,-0.813981,0.806000
9609,train,0.050414,2.400000
9610,train,-0.960442,0.689000
9611,train,-0.668999,2.224000
9612,train,1.287830,3.442000
9613,train,-1.024585,0.685000
9614,train,-1.083708,0.795000
9615,train,-0.199236,1.535000
9616,train,0.157935,3.448000
9617,train,0.455982,2.362000
9618,train,0.153127,2.118000
9619,train,-0.116389,1.971000
9620,train,1.448134,2.994000
9621,train,-0.336186,1.369000
9622,train,-0.710845,1.485000
9623,train,0.150327,2.520000
9624,train,0.801582,2.177000
9625,train,-0.811973,0.655000
9626,train,-0.929058,1.640000
9627,train,-0.613205,1.171000
9628,train,0.769457,1.230000
9629,train,1.662912,3.506000
9630,train,0.641595,2.655000
9631,train,0.311159,2.638000
9632,train,2.320560,5.000010
9633,train,-1.016237,1.294000
9634,train,-0.307919,2.183000
9635,train,-0.676449,0.813000
9636,train,-0.097791,2.368000
9637,train,0.219753,2.645000
9638,train,-0.306598,2.215000
9639,train,0.404150,1.160000
9640,train,0.748904,2.976000
9641,train,-1.324217,1.333000
9642,train,0.410385,1.372000
9643,train,0.712447,1.719000
9644,train,0.065472,2.908000
9645,train,1.298714,3.900000
9646,train,1.563422,2.803000
9647,train,0.122324,0.830000
9648,train,0.711232,1.293000
9649,train,-0.710845,1.192000
9650,train,-0.617484,1.813000
9651,train,-0.105927,2.833000
9652,train,-0.219102,1.489000
9653,train,-0.821748,1.028000
9654,train,-1.203593,0.940000
9655,train,-0.771342,1.114000
9656,train,5.881857,5.000010
9657,train,1.174656,2.904000
9658,train,0.167445,1.673000
9659,train,0.443301,1.843000
9660,train,-0.978618,1.125000
9661,train,2.162739,5.000010
9662,train,-0.416497,1.615000
9663,train,-0.689658,1.311000
9664,train,0.221761,1.507000
9665,train,1.286192,3.338000
9666,train,0.657287,2.269000
9667,train,-1.449174,1.500000
9668,train,-0.367993,1.610000
9669,train,-0.931382,3.167000
9670,train,-0.233156,4.569000
9671,train,-0.069576,1.718000
9672,train,-0.058111,1.558000
9673,train,-0.377451,1.234000
9674,train,0.880096,3.426000
9675,train,0.069858,1.415000
9676,train,1.256763,2.339000
9677,train,-1.427141,0.784000
9678,train,0.065736,1.298000
9679,train,0.460367,2.728000
9680,train,-1.007519,1.550000
9681,train,0.267992,1.505000
9682,train,-0.375232,3.333000
9683,train,-0.928159,1.053000
9684,train,0.469138,1.504000
9685,train,-0.098900,1.724000
9686,train,-1.258014,1.132000
9687,train,-0.621077,1.500000
9688,train,-0.226129,1.343000
9689,train,0.007775,1.368000
9690,train,-0.059062,1.833000
9691,train,-0.761198,0.895000
9692,train,-1.080432,1.375000
9693,train,-0.896035,0.875000
9694,train,0.569896,1.156000
9695,train,0.686135,1.851000
9696,train,0.387877,2.084000
9697,train,0.618505,2.008000
9698,train,1.714850,4.167000
9699,train,1.247886,2.917000
9700,train,-1.779451,0.675000
9701,train,0.296312,2.349000
9702,train,0.433104,2.006000
9703,train,0.001171,1.258000
9704,train,-1.198838,0.964000
9705,train,-0.339621,1.669000
9706,train,-0.868296,0.981000
9707,train,-0.557569,1.735000
9708,train,0.107582,3.006000
9709,train,-0.115068,1.555000
9710,train,-0.827771,0.575000
9711,train,3.345101,5.000010
9712,train,-0.684322,1.938000
9713,train,-0.427698,1.603000
9714,train,0.108216,3.854000
9715,train,-0.432083,1.889000
9716,train,-1.487955,1.083000
9717,train,0.517483,5.000010
9718,train,0.630182,3.110000
9719,train,2.110749,5.000010
9720,train,-0.899575,0.375000
9721,train,0.340853,1.963000
9722,train,0.237506,2.783000
9723,train,-0.340202,4.889000
9724,train,-0.362446,2.080000
9725,train,0.086395,2.993000
9726,train,0.763276,5.000010
9727,train,0.090358,1.204000
9728,train,-0.662078,1.077000
9729,train,-0.652092,1.743000
9730,train,-0.167323,1.591000
9731,train,-1.150546,0.615000
9732,train,0.857112,2.393000
9733,train,0.400082,1.368000
9734,train,0.007723,1.137000
9735,train,0.797619,3.256000
9736,train,-0.656636,1.011000
9737,train,-0.415599,2.331000
9738,train,0.368644,1.766000
9739,train,0.418099,2.399000
9740,train,0.462798,3.310000
9741,train,-0.990611,1.506000
9742,train,1.934224,4.627000
9743,train,0.348197,1.084000
9744,train,0.144145,2.195000
9745,train,-0.101278,1.405000
9746,train,0.815002,3.324000
9747,train,0.024947,1.174000
9748,train,0.153708,2.122000
9749,train,-0.235428,1.581000
9750,train,-0.961710,1.813000
9751,train,0.692370,2.250000
9752,train,-0.531415,2.584000
9753,train,-1.398504,0.879000
9754,train,-0.395098,1.943000
9755,train,0.223980,1.843000
9756,train,1.959004,4.023000
9757,train,0.528790,1.953000
9758,train,-0.410685,1.178000
9759,train,0.403358,2.832000
9760,train,0.625638,2.270000
9761,train,-0.225125,1.825000
9762,train,0.274015,2.668000
9763,train,0.603289,2.217000
9764,train,0.019188,3.204000
9765,train,-1.136544,1.000000
9766,train,0.242578,2.314000
9767,train,-0.783812,1.829000
9768,train,-0.612624,1.739000
9769,train,3.075426,5.000010
9770,train,-0.143230,1.416000
9771,train,-0.580341,1.619000
9772,train,0.331289,1.906000
9773,train,-0.463204,2.639000
9774,train,-0.161299,1.257000
9775,train,-0.339621,1.540000
9776,train,-1.427141,1.125000
9777,train,-0.007177,1.754000
9778,train,0.661725,1.338000
9779,train,1.081295,3.434000
9780,train,1.771754,2.919000
9781,train,1.146758,3.553000
9782,train,-0.777260,1.631000
9783,train,-0.442968,1.357000
9784,train,-0.414489,1.517000
9785,train,-0.947233,1.511000
9786,train,-0.472027,1.368000
9787,train,-0.000309,1.201000
9788,train,1.613880,3.384000
9789,train,-1.001548,1.563000
9790,train,-0.675128,2.118000
9791,train,-0.183755,2.842000
9792,train,-1.003345,1.500000
9793,train,0.930712,1.976000
9794,train,1.035697,3.011000
9795,train,2.261701,5.000010
9796,train,-0.583511,1.375000
9797,train,0.602496,2.981000
9798,train,0.253304,2.610000
9799,train,-1.115410,0.695000
9800,train,0.243212,2.200000
9801,train,0.744519,2.411000
9802,train,-1.114776,1.034000
9803,train,-0.376553,2.256000
9804,train,0.653218,1.729000
9805,train,-0.891438,1.800000
9806,train,0.290025,2.152000
9807,train,-0.384214,1.753000
9808,train,0.691683,1.330000
9809,train,2.090249,5.000010
9810,train,-0.177784,1.487000
9811,train,-0.407884,2.109000
9812,train,-0.712536,1.104000
9813,train,-0.437473,3.691000
9814,train,-0.146611,1.833000
9815,train,1.126575,1.402000
9816,train,-0.937300,0.944000
9817,train,1.064810,2.099000
9818,train,-0.410790,1.535000
9819,train,1.295491,3.401000
9820,train,-0.972489,0.927000
9821,train,0.668646,1.818000
9822,train,-0.296718,1.585000
9823,train,-0.934024,0.669000
9824,train,0.025845,2.436000
9825,train,-0.828352,1.375000
9826,train,0.733318,1.888000
9827,train,-0.068520,2.906000
9828,train,-0.165421,1.947000
9829,train,0.604715,2.104000
9830,train,0.442984,3.570000
9831,train,-0.885838,1.152000
9832,train,-1.760377,0.875000
9833,train,3.305949,4.285000
9834,train,-0.408202,1.577000
9835,train,-0.693304,1.465000
9836,train,0.355066,1.431000
9837,train,-0.352830,1.345000
9838,train,-0.420988,1.204000
9839,train,-0.395098,2.414000
9840,train,-0.406194,0.668000
9841,train,0.062672,2.002000
9842,train,-0.585519,0.822000
9843,train,-1.118210,1.875000
9844,train,1.717967,5.000010
9845,train,-0.458501,1.622000
9846,train,-0.964827,0.725000
9847,train,-1.020886,0.906000
9848,train,-0.389815,1.167000
9849,train,-0.713223,0.588000
9850,train,-0.692194,2.023000
9851,train,0.217164,1.487000
9852,train,0.648833,3.000000
9853,train,-0.081095,1.630000
9854,train,-0.518153,0.947000
9855,train,-0.848377,1.875000
9856,train,-1.159581,0.958000
9857,train,0.175001,4.000000
9858,train,-0.173082,0.987000
9859,train,0.795664,2.529000
9860,train,0.372396,1.775000
9861,train,-0.392456,1.681000
9862,train,0.378049,1.772000
9863,train,-0.889642,0.773000
9864,train,0.678104,1.878000
9865,train,1.549632,3.183000
9866,train,0.337524,1.115000
9867,train,0.092683,4.500000
9868,train,0.434848,1.866000
9869,train,-0.718295,1.285000
9870,train,-0.913207,1.067000
9871,train,-0.928582,0.944000
9872,train,-0.602004,1.469000
9873,train,-0.611725,0.978000
9874,train,-0.700648,1.827000
9875,train,-0.229880,1.928000
9876,train,-0.801089,0.475000
9877,train,0.708273,2.209000
9878,train,-0.571729,1.042000
9879,train,-0.553923,0.813000
9880,train,-1.212522,0.827000
9881,train,2.335618,5.000010
9882,train,0.963735,2.313000
9883,train,1.234624,3.938000
9884,train,0.018712,2.180000
9885,train,-0.241504,1.425000
9886,train,0.078311,2.745000
9887,train,-1.052905,0.666000
9888,train,0.229158,2.500000
9889,train,-0.232945,3.019000
9890,train,0.703413,3.694000
9891,train,2.105148,5.000010
9892,train,-0.562271,2.250000
9893,train,0.144726,2.708000
9894,train,0.378049,1.907000
9895,train,1.781317,3.346000
9896,train,0.182715,2.883000
9897,train,2.173465,4.099000
9898,train,-0.903749,0.714000
9899,train,-0.128277,0.675000
9900,train,0.428772,2.368000
9901,train,0.440078,1.695000
9902,train,-0.997163,1.737000
9903,train,0.466127,4.421000
9904,train,0.301014,1.935000
9905,train,0.168925,2.616000
9906,train,-0.902217,0.652000
9907,train,0.645769,2.685000
9908,train,0.552513,3.681000
9909,train,0.135902,2.671000
9910,train,1.486810,4.113000
9911,train,2.283047,5.000010
9912,train,-0.700648,1.188000
9913,train,-0.733671,2.000000
9914,train,-0.260367,2.019000
9915,train,1.311553,3.500000
9916,train,1.048748,2.410000
9917,train,0.313378,1.429000
9918,train,1.350493,2.784000
9919,train,-1.364267,0.600000
9920,train,-0.922770,0.792000
9921,train,-0.421833,1.250000
9922,train,0.044443,1.265000
9923,train,0.540414,1.785000
9924,train,-0.728810,1.305000
9925,train,1.169319,2.700000
9926,train,-0.136519,1.607000
9927,train,-0.646227,2.000000
9928,train,0.342491,3.500000
9929,train,-0.366038,1.016000
9930,train,-0.194322,1.613000
9931,train,-0.015050,2.435000
9932,train,-0.281607,1.228000
9933,train,-0.624829,0.708000
9934,train,1.154684,1.028000
9935,train,0.274015,1.175000
9936,train,-0.276852,1.563000
9937,train,0.307619,2.679000
9938,train,-0.096417,0.909000
9939,train,-1.201479,0.576000
9940,train,1.929469,3.156000
9941,train,-0.506529,1.419000
9942,train,0.091890,5.000010
9943,train,-0.336081,1.848000
9944,train,-1.004983,1.160000
9945,train,-1.001760,0.698000
9946,train,-1.057290,0.628000
9947,train,0.746949,2.295000
9948,train,-0.880184,0.635000
9949,train,-0.509012,1.729000
9950,train,0.238615,1.970000
9951,train,0.278982,1.456000
9952,train,-1.281314,0.477000
9953,train,-0.607974,1.313000
9954,train,-0.116812,3.467000
9955,train,-0.780483,0.818000
9956,train,3.423192,5.000010
9957,train,-0.469174,3.156000
9958,train,-0.310983,2.608000
9959,train,-1.036948,0.834000
9960,train,-1.543592,0.950000
9961,train,-1.128038,0.881000
9962,train,1.412417,2.915000
9963,train,0.711179,2.331000
9964,train,0.164539,3.500000
9965,train,-0.243988,1.007000
